,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
18805,38.0,8.0,145.0,95910.0,37200.0,7.0,372.0,257.82258064516134,1.6129032258064515,6.0,94.0
21848,46.0,4.0,119.0,36540.0,26900.0,20.0,269.0,135.8364312267658,2.2304832713754648,6.0,68.0
21849,46.0,4.0,120.0,36540.0,27400.0,20.0,274.0,133.35766423357666,2.18978102189781,6.0,69.0
21850,46.0,4.0,121.0,36540.0,21100.0,20.0,211.0,173.17535545023696,2.8436018957345968,6.0,70.0
21851,46.0,4.0,122.0,31000.0,21400.0,20.0,214.0,144.85981308411215,2.336448598130841,5.0,71.0
21852,46.0,4.0,123.0,21740.0,13900.0,20.0,139.0,156.40287769784175,2.8776978417266186,4.0,72.0
21949,46.0,5.0,121.0,36540.0,30100.0,20.0,301.0,121.3953488372093,1.9933554817275747,6.0,70.0
21950,46.0,5.0,122.0,40760.0,30000.0,20.0,300.0,135.86666666666667,2.333333333333333,7.0,71.0
21951,46.0,5.0,123.0,27280.0,22700.0,20.0,227.0,120.17621145374449,2.202643171806168,5.0,72.0
21952,46.0,5.0,124.0,36540.0,21300.0,20.0,213.0,171.54929577464787,2.8169014084507045,6.0,73.0
21953,46.0,5.0,125.0,27280.0,19800.0,20.0,198.0,137.77777777777777,2.525252525252525,5.0,74.0
21954,46.0,5.0,126.0,36540.0,17700.0,20.0,177.0,206.44067796610167,3.3898305084745757,6.0,75.0
21955,46.0,5.0,127.0,27280.0,15100.0,20.0,151.0,180.66225165562915,3.3112582781456954,5.0,76.0
22051,46.0,6.0,124.0,40760.0,27800.0,20.0,278.0,146.61870503597123,2.5179856115107917,7.0,73.0
22052,46.0,6.0,125.0,40760.0,24100.0,20.0,241.0,169.1286307053942,2.904564315352697,7.0,74.0
22053,46.0,6.0,126.0,40760.0,22300.0,20.0,223.0,182.780269058296,3.1390134529147984,7.0,75.0
22054,46.0,6.0,127.0,36540.0,18900.0,20.0,189.0,193.33333333333331,3.1746031746031744,6.0,76.0
22055,46.0,6.0,128.0,31000.0,17900.0,20.0,179.0,173.18435754189946,2.793296089385475,5.0,77.0
22151,46.0,7.0,125.0,40760.0,31500.0,20.0,315.0,129.39682539682542,2.2222222222222223,7.0,74.0
22152,46.0,7.0,126.0,36540.0,26800.0,20.0,268.0,136.34328358208955,2.238805970149253,6.0,75.0
22153,46.0,7.0,127.0,40760.0,23900.0,20.0,239.0,170.5439330543933,2.928870292887029,7.0,76.0
22154,46.0,7.0,128.0,36540.0,22100.0,20.0,221.0,165.3393665158371,2.7149321266968327,6.0,77.0
22155,46.0,7.0,129.0,36540.0,22100.0,20.0,221.0,165.3393665158371,2.7149321266968327,6.0,78.0
22156,46.0,7.0,130.0,36540.0,19600.0,20.0,196.0,186.42857142857144,3.0612244897959178,6.0,79.0
22157,46.0,7.0,131.0,36540.0,17400.0,20.0,174.0,210.0,3.4482758620689653,6.0,80.0
22158,46.0,7.0,132.0,31000.0,15000.0,20.0,150.0,206.66666666666669,3.333333333333333,5.0,81.0
22159,46.0,7.0,133.0,31000.0,14900.0,20.0,149.0,208.05369127516772,3.355704697986577,5.0,82.0
22160,46.0,7.0,134.0,31000.0,14900.0,20.0,149.0,208.05369127516772,3.355704697986577,5.0,83.0
22161,46.0,7.0,135.0,31000.0,13900.0,20.0,139.0,223.0215827338129,3.5971223021582728,5.0,84.0
22162,46.0,7.0,136.0,31000.0,14100.0,20.0,141.0,219.8581560283688,3.546099290780142,5.0,85.0
22163,46.0,7.0,137.0,25050.0,14000.0,20.0,140.0,178.92857142857144,2.8571428571428568,4.0,86.0
22164,46.0,7.0,138.0,21740.0,14300.0,20.0,143.0,152.02797202797203,2.797202797202797,4.0,87.0
22165,46.0,7.0,139.0,21740.0,13000.0,20.0,130.0,167.23076923076925,3.0769230769230766,4.0,88.0
22221,46.0,8.0,96.0,183170.0,142100.0,20.0,1421.0,128.90218156228008,1.1259676284306823,16.0,45.0
22252,46.0,8.0,127.0,40760.0,27700.0,20.0,277.0,147.14801444043326,2.527075812274368,7.0,76.0
22253,46.0,8.0,128.0,36540.0,25100.0,20.0,251.0,145.5776892430279,2.3904382470119523,6.0,77.0
22254,46.0,8.0,129.0,40760.0,25600.0,20.0,256.0,159.21875,2.734375,7.0,78.0
22255,46.0,8.0,130.0,40760.0,23600.0,20.0,236.0,172.71186440677963,2.9661016949152543,7.0,79.0
22256,46.0,8.0,131.0,36540.0,20400.0,20.0,204.0,179.11764705882354,2.9411764705882346,6.0,80.0
22257,46.0,8.0,132.0,31000.0,17900.0,20.0,179.0,173.18435754189946,2.793296089385475,5.0,81.0
22258,46.0,8.0,133.0,31000.0,17400.0,20.0,174.0,178.16091954022988,2.8735632183908044,5.0,82.0
22259,46.0,8.0,134.0,31000.0,17400.0,20.0,174.0,178.16091954022988,2.8735632183908044,5.0,83.0
22260,46.0,8.0,135.0,36540.0,18300.0,20.0,183.0,199.672131147541,3.278688524590164,6.0,84.0
22261,46.0,8.0,136.0,31000.0,16600.0,20.0,166.0,186.74698795180726,3.0120481927710845,5.0,85.0
22262,46.0,8.0,137.0,31000.0,16100.0,20.0,161.0,192.5465838509317,3.1055900621118013,5.0,86.0
22263,46.0,8.0,138.0,31000.0,18200.0,20.0,182.0,170.32967032967036,2.7472527472527477,5.0,87.0
22264,46.0,8.0,139.0,36540.0,16100.0,20.0,161.0,226.95652173913047,3.7267080745341614,6.0,88.0
23592,49.0,7.0,81.0,335090.0,261800.0,23.0,2618.0,127.99465240641712,0.8403361344537815,22.0,30.0
