,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,threshold
11391,16.0,7.0,127.0,50200.0,72800.0,42.0,728.0,68.95604395604396,2.197802197802198,16.0,0.52
11396,16.0,7.0,128.0,49110.0,69600.0,42.0,696.0,70.5603448275862,2.2988505747126435,16.0,0.52
11401,16.0,7.0,129.0,48090.0,69000.0,42.0,690.0,69.69565217391305,2.1739130434782608,15.0,0.52
11406,16.0,7.0,130.0,49110.0,67600.0,42.0,676.0,72.64792899408285,2.366863905325444,16.0,0.52
11411,16.0,7.0,131.0,43560.0,67300.0,42.0,673.0,64.72511144130758,2.080237741456166,14.0,0.52
11416,16.0,7.0,132.0,48090.0,63200.0,42.0,632.0,76.09177215189872,2.3734177215189876,15.0,0.52
11421,16.0,7.0,133.0,39420.0,62700.0,42.0,627.0,62.87081339712919,2.3923444976076556,15.0,0.52
11426,16.0,7.0,134.0,34030.0,57600.0,42.0,576.0,59.07986111111111,2.430555555555556,14.0,0.52
11431,16.0,7.0,135.0,34030.0,58700.0,42.0,587.0,57.97274275979557,2.385008517887564,14.0,0.52
11436,16.0,7.0,136.0,33010.0,57100.0,42.0,571.0,57.8108581436077,2.276707530647986,13.0,0.52
11441,16.0,7.0,137.0,33010.0,55800.0,42.0,558.0,59.157706093189965,2.3297491039426523,13.0,0.52
11446,16.0,7.0,138.0,33010.0,56400.0,42.0,564.0,58.52836879432625,2.304964539007092,13.0,0.52
11451,16.0,7.0,139.0,37310.0,53000.0,42.0,530.0,70.39622641509435,2.6415094339622645,14.0,0.52
11456,16.0,7.0,140.0,37310.0,53900.0,42.0,539.0,69.22077922077922,2.5974025974025974,14.0,0.52
11461,16.0,7.0,141.0,37310.0,50100.0,42.0,501.0,74.47105788423154,2.7944111776447107,14.0,0.52
11466,16.0,7.0,142.0,33010.0,49000.0,42.0,490.0,67.36734693877551,2.6530612244897958,13.0,0.52
11471,16.0,7.0,143.0,28480.0,47000.0,42.0,470.0,60.59574468085106,2.553191489361702,12.0,0.52
11476,16.0,7.0,144.0,32780.0,46200.0,42.0,462.0,70.95238095238095,2.813852813852814,13.0,0.52
11481,16.0,7.0,145.0,32780.0,43200.0,42.0,432.0,75.87962962962963,3.009259259259259,13.0,0.52
11486,16.0,7.0,146.0,28480.0,40800.0,42.0,408.0,69.80392156862744,2.941176470588235,12.0,0.52
11491,16.0,7.0,147.0,28480.0,41300.0,42.0,413.0,68.9588377723971,2.9055690072639226,12.0,0.52
11496,16.0,7.0,148.0,26060.0,38200.0,42.0,382.0,68.21989528795811,2.8795811518324608,11.0,0.52
11501,16.0,7.0,149.0,26060.0,35400.0,42.0,354.0,73.61581920903954,3.1073446327683616,11.0,0.52
11506,16.0,7.0,150.0,26060.0,36800.0,42.0,368.0,70.81521739130436,2.989130434782609,11.0,0.52
11511,16.0,7.0,151.0,26060.0,36800.0,42.0,368.0,70.81521739130436,2.989130434782609,11.0,0.52
11516,16.0,7.0,152.0,26060.0,36500.0,42.0,365.0,71.3972602739726,3.0136986301369864,11.0,0.52
11162,16.0,7.0,81.0,135450.0,177900.0,42.0,1779.0,76.13827993254637,1.7425519955030917,31.0,0.54
11167,16.0,7.0,82.0,173320.0,177300.0,42.0,1773.0,97.75521714608008,1.804850535815003,32.0,0.54
11172,16.0,7.0,83.0,178580.0,177600.0,42.0,1776.0,100.55180180180182,1.8018018018018018,32.0,0.54
11177,16.0,7.0,84.0,167370.0,173400.0,42.0,1734.0,96.52249134948096,1.6724336793540944,29.0,0.54
11182,16.0,7.0,85.0,166920.0,172200.0,42.0,1722.0,96.93379790940767,1.8002322880371662,31.0,0.54
11187,16.0,7.0,86.0,159210.0,163100.0,42.0,1631.0,97.61496014714899,1.7780502759043533,29.0,0.54
11192,16.0,7.0,87.0,175470.0,162800.0,42.0,1628.0,107.7825552825553,1.9041769041769043,31.0,0.54
11197,16.0,7.0,88.0,163740.0,160900.0,42.0,1609.0,101.76507147296456,1.8645121193287757,30.0,0.54
11202,16.0,7.0,89.0,172950.0,158800.0,42.0,1588.0,108.91057934508817,1.9521410579345089,31.0,0.54
11207,16.0,7.0,90.0,159610.0,148300.0,42.0,1483.0,107.62643290627108,1.9554956169925826,29.0,0.54
11212,16.0,7.0,91.0,136080.0,149000.0,42.0,1490.0,91.32885906040269,2.013422818791946,30.0,0.54
11217,16.0,7.0,92.0,123420.0,142900.0,42.0,1429.0,86.36808957312806,2.0293911826452065,29.0,0.54
11222,16.0,7.0,93.0,121340.0,133700.0,42.0,1337.0,90.75542258788332,2.094240837696335,28.0,0.54
11227,16.0,7.0,94.0,117840.0,135300.0,42.0,1353.0,87.09534368070953,1.9955654101995564,27.0,0.54
11232,16.0,7.0,95.0,115310.0,126400.0,42.0,1264.0,91.22626582278481,2.0569620253164556,26.0,0.54
11237,16.0,7.0,96.0,106690.0,123200.0,42.0,1232.0,86.59902597402598,1.948051948051948,24.0,0.54
11242,16.0,7.0,97.0,113270.0,119200.0,42.0,1192.0,95.0251677852349,2.097315436241611,25.0,0.54
11247,16.0,7.0,98.0,85120.0,119400.0,42.0,1194.0,71.28978224455611,2.0100502512562812,24.0,0.54
11252,16.0,7.0,99.0,83440.0,117000.0,42.0,1170.0,71.31623931623932,1.9658119658119657,23.0,0.54
11257,16.0,7.0,100.0,85520.0,109200.0,42.0,1092.0,78.31501831501832,2.197802197802198,24.0,0.54
11262,16.0,7.0,101.0,79940.0,108600.0,42.0,1086.0,73.60957642725599,2.0257826887661143,22.0,0.54
11267,16.0,7.0,102.0,71420.0,100500.0,42.0,1005.0,71.06467661691542,1.9900497512437811,20.0,0.54
11272,16.0,7.0,103.0,101750.0,99100.0,42.0,991.0,102.67406659939455,2.219979818365288,22.0,0.54
11277,16.0,7.0,104.0,72330.0,98300.0,42.0,983.0,73.58087487283825,2.238046795523906,22.0,0.54
11282,16.0,7.0,105.0,78980.0,96400.0,42.0,964.0,81.92946058091286,2.2821576763485476,22.0,0.54
11287,16.0,7.0,106.0,74850.0,93300.0,42.0,933.0,80.22508038585208,2.1436227224008575,20.0,0.54
11292,16.0,7.0,107.0,90040.0,90400.0,42.0,904.0,99.60176991150442,2.3230088495575223,21.0,0.54
11297,16.0,7.0,108.0,68310.0,85600.0,42.0,856.0,79.80140186915888,2.219626168224299,19.0,0.54
11302,16.0,7.0,109.0,69330.0,84600.0,42.0,846.0,81.95035460992908,2.3640661938534278,20.0,0.54
11307,16.0,7.0,110.0,73680.0,85900.0,42.0,859.0,85.77415599534342,2.4447031431897557,21.0,0.54
11312,16.0,7.0,111.0,92170.0,80300.0,42.0,803.0,114.78206724782068,2.4906600249066,20.0,0.54
11317,16.0,7.0,112.0,75810.0,78300.0,42.0,783.0,96.8199233716475,2.554278416347382,20.0,0.54
11322,16.0,7.0,113.0,74850.0,75100.0,42.0,751.0,99.66711051930758,2.6631158455392807,20.0,0.54
11327,16.0,7.0,114.0,57330.0,73900.0,42.0,739.0,77.57780784844385,2.3004059539918806,17.0,0.54
11332,16.0,7.0,115.0,65160.0,69100.0,42.0,691.0,94.29811866859625,2.7496382054992763,19.0,0.54
11337,16.0,7.0,116.0,58620.0,68700.0,42.0,687.0,85.32751091703057,2.6200873362445414,18.0,0.54
11342,16.0,7.0,117.0,57780.0,63200.0,42.0,632.0,91.42405063291139,2.5316455696202533,16.0,0.54
11347,16.0,7.0,118.0,55650.0,63900.0,42.0,639.0,87.08920187793427,2.660406885758998,17.0,0.54
11352,16.0,7.0,119.0,51120.0,64600.0,42.0,646.0,79.13312693498452,2.476780185758514,16.0,0.54
11357,16.0,7.0,120.0,56510.0,61400.0,42.0,614.0,92.0358306188925,2.768729641693811,17.0,0.54
11362,16.0,7.0,121.0,48090.0,60200.0,42.0,602.0,79.88372093023256,2.4916943521594686,15.0,0.54
11367,16.0,7.0,122.0,37310.0,57600.0,42.0,576.0,64.77430555555556,2.430555555555556,14.0,0.54
11372,16.0,7.0,123.0,48090.0,56000.0,42.0,560.0,85.875,2.6785714285714284,15.0,0.54
11377,16.0,7.0,124.0,48090.0,57200.0,42.0,572.0,84.07342657342657,2.6223776223776225,15.0,0.54
11382,16.0,7.0,125.0,44580.0,57800.0,42.0,578.0,77.12802768166091,2.5951557093425603,15.0,0.54
11387,16.0,7.0,126.0,37310.0,55500.0,42.0,555.0,67.22522522522523,2.5225225225225225,14.0,0.54
11392,16.0,7.0,127.0,48090.0,54800.0,42.0,548.0,87.75547445255475,2.737226277372263,15.0,0.54
11397,16.0,7.0,128.0,44580.0,53200.0,42.0,532.0,83.796992481203,2.819548872180451,15.0,0.54
11402,16.0,7.0,129.0,43790.0,53200.0,42.0,532.0,82.31203007518798,2.631578947368421,14.0,0.54
11407,16.0,7.0,130.0,43790.0,51200.0,42.0,512.0,85.52734375,2.734375,14.0,0.54
11412,16.0,7.0,131.0,28480.0,50300.0,42.0,503.0,56.62027833001988,2.3856858846918487,12.0,0.54
11417,16.0,7.0,132.0,33010.0,46600.0,42.0,466.0,70.83690987124463,2.7896995708154506,13.0,0.54
11422,16.0,7.0,133.0,33010.0,45500.0,42.0,455.0,72.54945054945054,2.857142857142857,13.0,0.54
11427,16.0,7.0,134.0,33010.0,42500.0,42.0,425.0,77.67058823529412,3.058823529411765,13.0,0.54
11432,16.0,7.0,135.0,33010.0,44000.0,42.0,440.0,75.02272727272728,2.9545454545454546,13.0,0.54
11437,16.0,7.0,136.0,33010.0,43400.0,42.0,434.0,76.05990783410138,2.995391705069124,13.0,0.54
11442,16.0,7.0,137.0,33010.0,42200.0,42.0,422.0,78.22274881516587,3.080568720379147,13.0,0.54
11447,16.0,7.0,138.0,33010.0,41100.0,42.0,411.0,80.31630170316302,3.1630170316301705,13.0,0.54
11452,16.0,7.0,139.0,33010.0,40200.0,42.0,402.0,82.11442786069651,3.233830845771144,13.0,0.54
11457,16.0,7.0,140.0,27730.0,39600.0,42.0,396.0,70.02525252525253,2.7777777777777777,11.0,0.54
11462,16.0,7.0,141.0,26060.0,36900.0,42.0,369.0,70.62330623306234,2.9810298102981028,11.0,0.54
11467,16.0,7.0,142.0,33010.0,37100.0,42.0,371.0,88.97574123989219,3.5040431266846364,13.0,0.54
11472,16.0,7.0,143.0,26060.0,35000.0,42.0,350.0,74.45714285714286,3.1428571428571432,11.0,0.54
11477,16.0,7.0,144.0,26060.0,33700.0,42.0,337.0,77.3293768545994,3.2640949554896146,11.0,0.54
11482,16.0,7.0,145.0,24350.0,31500.0,42.0,315.0,77.3015873015873,3.1746031746031744,10.0,0.54
11487,16.0,7.0,146.0,26060.0,29900.0,42.0,299.0,87.15719063545151,3.678929765886288,11.0,0.54
11492,16.0,7.0,147.0,23260.0,27600.0,42.0,276.0,84.27536231884058,3.260869565217391,9.0,0.54
11497,16.0,7.0,148.0,24350.0,27500.0,42.0,275.0,88.54545454545455,3.6363636363636362,10.0,0.54
11502,16.0,7.0,149.0,25310.0,25500.0,42.0,255.0,99.25490196078431,3.9215686274509802,10.0,0.54
11507,16.0,7.0,150.0,18220.0,26500.0,42.0,265.0,68.75471698113208,3.7735849056603774,10.0,0.54
11512,16.0,7.0,151.0,16510.0,25100.0,42.0,251.0,65.77689243027889,3.5856573705179287,9.0,0.54
11517,16.0,7.0,152.0,24350.0,25800.0,42.0,258.0,94.37984496124031,3.875968992248062,10.0,0.54
11163,16.0,7.0,81.0,118620.0,152800.0,42.0,1528.0,77.63089005235602,1.832460732984293,28.0,0.56
11168,16.0,7.0,82.0,126970.0,152000.0,42.0,1520.0,83.5328947368421,1.9078947368421053,29.0,0.56
11173,16.0,7.0,83.0,129050.0,149800.0,42.0,1498.0,86.14819759679573,2.0026702269692924,30.0,0.56
11178,16.0,7.0,84.0,152600.0,147000.0,42.0,1470.0,103.80952380952382,1.8367346938775513,27.0,0.56
11183,16.0,7.0,85.0,160310.0,143100.0,42.0,1431.0,112.02655485674353,2.026554856743536,29.0,0.56
11188,16.0,7.0,86.0,156100.0,136700.0,42.0,1367.0,114.19166057059253,2.04828090709583,28.0,0.56
11193,16.0,7.0,87.0,129890.0,135800.0,42.0,1358.0,95.6480117820324,2.0618556701030926,28.0,0.56
11198,16.0,7.0,88.0,113840.0,136400.0,42.0,1364.0,83.46041055718474,1.9794721407624634,27.0,0.56
11203,16.0,7.0,89.0,109710.0,130000.0,42.0,1300.0,84.39230769230768,1.9230769230769231,25.0,0.56
11208,16.0,7.0,90.0,112640.0,121400.0,42.0,1214.0,92.7841845140033,1.9769357495881383,24.0,0.56
11213,16.0,7.0,91.0,114730.0,123300.0,42.0,1233.0,93.04947283049472,2.10867802108678,26.0,0.56
11218,16.0,7.0,92.0,99940.0,114600.0,42.0,1146.0,87.20767888307155,2.006980802792321,23.0,0.56
11223,16.0,7.0,93.0,117840.0,109100.0,42.0,1091.0,108.01099908340971,2.474793767186068,27.0,0.56
11228,16.0,7.0,94.0,96300.0,114000.0,42.0,1140.0,84.47368421052632,1.9298245614035088,22.0,0.56
11233,16.0,7.0,95.0,86480.0,103400.0,42.0,1034.0,83.63636363636363,2.2243713733075436,23.0,0.56
11238,16.0,7.0,96.0,93190.0,97200.0,42.0,972.0,95.87448559670781,2.1604938271604937,21.0,0.56
11243,16.0,7.0,97.0,79940.0,93600.0,42.0,936.0,85.4059829059829,2.3504273504273505,22.0,0.56
11248,16.0,7.0,98.0,68580.0,94300.0,42.0,943.0,72.7253446447508,2.014846235418876,19.0,0.56
11253,16.0,7.0,99.0,71420.0,92700.0,42.0,927.0,77.04422869471414,2.157497303128371,20.0,0.56
11258,16.0,7.0,100.0,71810.0,85100.0,42.0,851.0,84.38307873090481,2.3501762632197414,20.0,0.56
11263,16.0,7.0,101.0,76080.0,86400.0,42.0,864.0,88.05555555555556,2.314814814814815,20.0,0.56
11268,16.0,7.0,102.0,57870.0,79400.0,42.0,794.0,72.88413098236775,2.141057934508816,17.0,0.56
11273,16.0,7.0,103.0,67560.0,77900.0,42.0,779.0,86.72657252888318,2.3106546854942236,18.0,0.56
11278,16.0,7.0,104.0,60010.0,76900.0,42.0,769.0,78.03641092327697,2.4707412223667102,19.0,0.56
11283,16.0,7.0,105.0,58620.0,75800.0,42.0,758.0,77.33509234828496,2.3746701846965697,18.0,0.56
11288,16.0,7.0,106.0,67560.0,72000.0,42.0,720.0,93.83333333333333,2.5,18.0,0.56
11293,16.0,7.0,107.0,48630.0,70300.0,42.0,703.0,69.17496443812233,2.1337126600284493,15.0,0.56
11298,16.0,7.0,108.0,57870.0,66100.0,42.0,661.0,87.54916792738275,2.5718608169440245,17.0,0.56
11303,16.0,7.0,109.0,47340.0,65100.0,42.0,651.0,72.7188940092166,2.1505376344086025,14.0,0.56
11308,16.0,7.0,110.0,51490.0,65600.0,42.0,656.0,78.49085365853658,2.591463414634146,17.0,0.56
11313,16.0,7.0,111.0,48090.0,63700.0,42.0,637.0,75.49450549450549,2.3547880690737837,15.0,0.56
11318,16.0,7.0,112.0,49380.0,60600.0,42.0,606.0,81.48514851485147,2.6402640264026402,16.0,0.56
11323,16.0,7.0,113.0,55220.0,56800.0,42.0,568.0,97.21830985915493,2.8169014084507045,16.0,0.56
11328,16.0,7.0,114.0,44440.0,54700.0,42.0,547.0,81.24314442413163,2.742230347349177,15.0,0.56
11333,16.0,7.0,115.0,37310.0,50100.0,42.0,501.0,74.47105788423154,2.7944111776447107,14.0,0.56
11338,16.0,7.0,116.0,50200.0,52900.0,42.0,529.0,94.89603024574669,3.0245746691871456,16.0,0.56
11343,16.0,7.0,117.0,43560.0,47100.0,42.0,471.0,92.48407643312102,2.9723991507431,14.0,0.56
11348,16.0,7.0,118.0,43560.0,46300.0,42.0,463.0,94.08207343412526,3.023758099352052,14.0,0.56
11353,16.0,7.0,119.0,32030.0,49500.0,42.0,495.0,64.7070707070707,2.4242424242424243,12.0,0.56
11358,16.0,7.0,120.0,32030.0,45100.0,42.0,451.0,71.01995565410199,2.6607538802660753,12.0,0.56
11363,16.0,7.0,121.0,32030.0,44200.0,42.0,442.0,72.46606334841628,2.7149321266968327,12.0,0.56
11368,16.0,7.0,122.0,32780.0,42000.0,42.0,420.0,78.04761904761904,3.0952380952380953,13.0,0.56
11373,16.0,7.0,123.0,32780.0,42300.0,42.0,423.0,77.49408983451536,3.0732860520094563,13.0,0.56
11378,16.0,7.0,124.0,32780.0,42800.0,42.0,428.0,76.58878504672897,3.0373831775700935,13.0,0.56
11383,16.0,7.0,125.0,43560.0,42200.0,42.0,422.0,103.22274881516589,3.3175355450236967,14.0,0.56
11388,16.0,7.0,126.0,32030.0,41600.0,42.0,416.0,76.9951923076923,2.8846153846153846,12.0,0.56
11393,16.0,7.0,127.0,32780.0,41200.0,42.0,412.0,79.5631067961165,3.1553398058252426,13.0,0.56
11398,16.0,7.0,128.0,43560.0,40000.0,42.0,400.0,108.89999999999999,3.5000000000000004,14.0,0.56
11403,16.0,7.0,129.0,33010.0,40500.0,42.0,405.0,81.50617283950618,3.2098765432098766,13.0,0.56
11408,16.0,7.0,130.0,27730.0,37600.0,42.0,376.0,73.75,2.925531914893617,11.0,0.56
11413,16.0,7.0,131.0,28480.0,37500.0,42.0,375.0,75.94666666666666,3.2,12.0,0.56
11418,16.0,7.0,132.0,28480.0,35300.0,42.0,353.0,80.6798866855524,3.39943342776204,12.0,0.56
11423,16.0,7.0,133.0,32260.0,34000.0,42.0,340.0,94.88235294117648,3.5294117647058822,12.0,0.56
11428,16.0,7.0,134.0,28480.0,31600.0,42.0,316.0,90.12658227848101,3.79746835443038,12.0,0.56
11433,16.0,7.0,135.0,28480.0,31800.0,42.0,318.0,89.55974842767296,3.7735849056603774,12.0,0.56
11438,16.0,7.0,136.0,26770.0,31000.0,42.0,310.0,86.35483870967742,3.5483870967741935,11.0,0.56
11443,16.0,7.0,137.0,28480.0,31000.0,42.0,310.0,91.87096774193549,3.870967741935484,12.0,0.56
11448,16.0,7.0,138.0,31300.0,30200.0,42.0,302.0,103.64238410596028,3.9735099337748347,12.0,0.56
11453,16.0,7.0,139.0,28480.0,29800.0,42.0,298.0,95.57046979865773,4.026845637583892,12.0,0.56
11458,16.0,7.0,140.0,27730.0,29000.0,42.0,290.0,95.62068965517241,3.793103448275862,11.0,0.56
11463,16.0,7.0,141.0,26060.0,27600.0,42.0,276.0,94.42028985507245,3.985507246376811,11.0,0.56
11468,16.0,7.0,142.0,26770.0,26000.0,42.0,260.0,102.96153846153845,4.230769230769231,11.0,0.56
11473,16.0,7.0,143.0,16510.0,24300.0,42.0,243.0,67.94238683127573,3.7037037037037033,9.0,0.56
11478,16.0,7.0,144.0,22510.0,24800.0,42.0,248.0,90.76612903225806,3.225806451612903,8.0,0.56
11483,16.0,7.0,145.0,13930.0,21200.0,42.0,212.0,65.70754716981132,3.30188679245283,7.0,0.56
11488,16.0,7.0,146.0,25310.0,20600.0,42.0,206.0,122.86407766990291,4.854368932038835,10.0,0.56
11493,16.0,7.0,147.0,13540.0,20200.0,42.0,202.0,67.02970297029704,3.4653465346534658,7.0,0.56
11498,16.0,7.0,148.0,21020.0,19300.0,42.0,193.0,108.91191709844558,3.6269430051813467,7.0,0.56
11503,16.0,7.0,149.0,21020.0,18900.0,42.0,189.0,111.21693121693121,3.7037037037037033,7.0,0.56
11508,16.0,7.0,150.0,13140.0,18100.0,42.0,181.0,72.59668508287292,3.867403314917127,7.0,0.56
11513,16.0,7.0,151.0,13180.0,17300.0,42.0,173.0,76.18497109826589,3.4682080924855487,6.0,0.56
11518,16.0,7.0,152.0,21020.0,18500.0,42.0,185.0,113.62162162162161,3.783783783783784,7.0,0.56
11164,16.0,7.0,81.0,109930.0,126500.0,42.0,1265.0,86.90118577075098,1.9762845849802373,25.0,0.58
11169,16.0,7.0,82.0,107800.0,126100.0,42.0,1261.0,85.48770816812053,1.9825535289452814,25.0,0.58
11174,16.0,7.0,83.0,105630.0,125200.0,42.0,1252.0,84.36900958466454,1.9169329073482428,24.0,0.58
11179,16.0,7.0,84.0,102620.0,120800.0,42.0,1208.0,84.95033112582782,1.903973509933775,23.0,0.58
11184,16.0,7.0,85.0,104340.0,117600.0,42.0,1176.0,88.72448979591837,2.0408163265306123,24.0,0.58
11189,16.0,7.0,86.0,108910.0,112100.0,42.0,1121.0,97.1543264942016,2.140945584299732,24.0,0.58
11194,16.0,7.0,87.0,101600.0,110500.0,42.0,1105.0,91.94570135746606,1.9909502262443437,22.0,0.58
11199,16.0,7.0,88.0,103550.0,111700.0,42.0,1117.0,92.70367054610564,2.0590868397493285,23.0,0.58
11204,16.0,7.0,89.0,94310.0,106700.0,42.0,1067.0,88.3880037488285,1.874414245548266,20.0,0.58
11209,16.0,7.0,90.0,92170.0,99100.0,42.0,991.0,93.00706357214933,2.0181634712411705,20.0,0.58
11214,16.0,7.0,91.0,97960.0,99900.0,42.0,999.0,98.05805805805807,2.002002002002002,20.0,0.58
11219,16.0,7.0,92.0,85700.0,92200.0,42.0,922.0,92.95010845986985,2.0607375271149677,19.0,0.58
11224,16.0,7.0,93.0,74100.0,84700.0,42.0,847.0,87.48524203069657,2.2432113341204247,19.0,0.58
11229,16.0,7.0,94.0,67560.0,89600.0,42.0,896.0,75.40178571428572,2.0089285714285716,18.0,0.58
11234,16.0,7.0,95.0,67930.0,80900.0,42.0,809.0,83.96786155747837,2.2249690976514214,18.0,0.58
11239,16.0,7.0,96.0,63260.0,76100.0,42.0,761.0,83.12746386333771,2.2339027595269383,17.0,0.58
11244,16.0,7.0,97.0,67560.0,71200.0,42.0,712.0,94.88764044943821,2.528089887640449,18.0,0.58
11249,16.0,7.0,98.0,57870.0,71900.0,42.0,719.0,80.48678720445062,2.364394993045897,17.0,0.58
11254,16.0,7.0,99.0,67270.0,70800.0,42.0,708.0,95.0141242937853,2.401129943502825,17.0,0.58
11259,16.0,7.0,100.0,50740.0,64700.0,42.0,647.0,78.42349304482225,2.472952086553323,16.0,0.58
11264,16.0,7.0,101.0,50740.0,63200.0,42.0,632.0,80.28481012658227,2.5316455696202533,16.0,0.58
11269,16.0,7.0,102.0,49450.0,60300.0,42.0,603.0,82.00663349917082,2.4875621890547266,15.0,0.58
11274,16.0,7.0,103.0,54470.0,56900.0,42.0,569.0,95.7293497363796,2.6362038664323375,15.0,0.58
11279,16.0,7.0,104.0,48630.0,60600.0,42.0,606.0,80.24752475247526,2.4752475247524752,15.0,0.58
11284,16.0,7.0,105.0,54470.0,57500.0,42.0,575.0,94.7304347826087,2.608695652173913,15.0,0.58
11289,16.0,7.0,106.0,45630.0,54800.0,42.0,548.0,83.26642335766424,2.3722627737226274,13.0,0.58
11294,16.0,7.0,107.0,47340.0,53100.0,42.0,531.0,89.15254237288136,2.6365348399246704,14.0,0.58
11299,16.0,7.0,108.0,47090.0,50900.0,42.0,509.0,92.5147347740668,3.143418467583497,16.0,0.58
11304,16.0,7.0,109.0,47340.0,49800.0,42.0,498.0,95.06024096385542,2.8112449799196786,14.0,0.58
11309,16.0,7.0,110.0,45630.0,52500.0,42.0,525.0,86.91428571428571,2.4761904761904763,13.0,0.58
11314,16.0,7.0,111.0,43560.0,46000.0,42.0,460.0,94.69565217391305,3.0434782608695654,14.0,0.58
11319,16.0,7.0,112.0,35600.0,44600.0,42.0,446.0,79.82062780269058,2.914798206278027,13.0,0.58
11324,16.0,7.0,113.0,34850.0,42400.0,42.0,424.0,82.19339622641509,2.8301886792452833,12.0,0.58
11329,16.0,7.0,114.0,35600.0,40900.0,42.0,409.0,87.04156479217605,3.1784841075794623,13.0,0.58
11334,16.0,7.0,115.0,36560.0,37700.0,42.0,377.0,96.9761273209549,3.4482758620689653,13.0,0.58
11339,16.0,7.0,116.0,32030.0,38200.0,42.0,382.0,83.84816753926701,3.1413612565445024,12.0,0.58
11344,16.0,7.0,117.0,30320.0,34800.0,42.0,348.0,87.1264367816092,3.1609195402298855,11.0,0.58
11349,16.0,7.0,118.0,27730.0,34400.0,42.0,344.0,80.61046511627907,3.1976744186046515,11.0,0.58
11354,16.0,7.0,119.0,32030.0,35600.0,42.0,356.0,89.97191011235955,3.3707865168539324,12.0,0.58
11359,16.0,7.0,120.0,22480.0,33100.0,42.0,331.0,67.9154078549849,3.0211480362537766,10.0,0.58
11364,16.0,7.0,121.0,30320.0,32100.0,42.0,321.0,94.45482866043614,3.4267912772585665,11.0,0.58
11369,16.0,7.0,122.0,32780.0,31000.0,42.0,310.0,105.74193548387096,4.193548387096775,13.0,0.58
11374,16.0,7.0,123.0,30320.0,31400.0,42.0,314.0,96.56050955414013,3.5031847133757963,11.0,0.58
11379,16.0,7.0,124.0,32030.0,30800.0,42.0,308.0,103.99350649350649,3.896103896103896,12.0,0.58
11384,16.0,7.0,125.0,26770.0,31500.0,42.0,315.0,84.98412698412699,3.492063492063492,11.0,0.58
11389,16.0,7.0,126.0,19890.0,29900.0,42.0,299.0,66.52173913043478,3.3444816053511706,10.0,0.58
11394,16.0,7.0,127.0,28480.0,31800.0,42.0,318.0,89.55974842767296,3.7735849056603774,12.0,0.58
11399,16.0,7.0,128.0,28480.0,29700.0,42.0,297.0,95.89225589225589,4.040404040404041,12.0,0.58
11404,16.0,7.0,129.0,27730.0,29100.0,42.0,291.0,95.29209621993127,3.7800687285223367,11.0,0.58
11409,16.0,7.0,130.0,27730.0,28300.0,42.0,283.0,97.98586572438163,3.8869257950530036,11.0,0.58
11414,16.0,7.0,131.0,27730.0,27400.0,42.0,274.0,101.2043795620438,4.014598540145985,11.0,0.58
11419,16.0,7.0,132.0,23600.0,25000.0,42.0,250.0,94.39999999999999,3.5999999999999996,9.0,0.58
11424,16.0,7.0,133.0,26020.0,24000.0,42.0,240.0,108.41666666666667,4.166666666666666,10.0,0.58
11429,16.0,7.0,134.0,24350.0,22400.0,42.0,224.0,108.70535714285714,4.464285714285714,10.0,0.58
11434,16.0,7.0,135.0,17840.0,23300.0,42.0,233.0,76.56652360515022,3.862660944206009,9.0,0.58
11439,16.0,7.0,136.0,24530.0,22500.0,42.0,225.0,109.02222222222223,4.0,9.0,0.58
11444,16.0,7.0,137.0,21720.0,21900.0,42.0,219.0,99.17808219178083,3.65296803652968,8.0,0.58
11449,16.0,7.0,138.0,26020.0,22200.0,42.0,222.0,117.2072072072072,4.504504504504505,10.0,0.58
11454,16.0,7.0,139.0,25310.0,21400.0,42.0,214.0,118.27102803738319,4.672897196261682,10.0,0.58
11459,16.0,7.0,140.0,24140.0,20900.0,42.0,209.0,115.50239234449762,4.30622009569378,9.0,0.58
11464,16.0,7.0,141.0,21720.0,19200.0,42.0,192.0,113.12500000000001,4.166666666666666,8.0,0.58
11469,16.0,7.0,142.0,13140.0,16900.0,42.0,169.0,77.75147928994083,4.142011834319527,7.0,0.58
11474,16.0,7.0,143.0,14670.0,17900.0,42.0,179.0,81.95530726256983,3.910614525139665,7.0,0.58
