,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1795,4.0,8.0,122.0,0.9,95340.0,82600.0,119.0,826.0,115.42372881355932,6.174334140435835,51.0,10.0
1798,4.0,8.0,124.0,0.9,89940.0,73500.0,119.0,735.0,122.36734693877553,6.258503401360545,46.0,11.0
1801,4.0,8.0,126.0,0.9,89480.0,77200.0,119.0,772.0,115.90673575129532,5.569948186528497,43.0,12.0
1804,4.0,8.0,128.0,0.9,76930.0,64100.0,119.0,641.0,120.01560062402496,6.86427457098284,44.0,13.0
1852,4.0,8.0,160.0,0.9,92660.0,61800.0,119.0,618.0,149.93527508090614,7.443365695792881,46.0,29.0
1861,4.0,8.0,166.0,0.9,73920.0,58700.0,119.0,587.0,125.92844974446338,7.155025553662692,42.0,32.0
1945,4.0,8.0,222.0,0.9,45640.0,32300.0,119.0,323.0,141.3003095975232,7.120743034055728,23.0,60.0
1799,4.0,8.0,124.0,0.92,84640.0,64500.0,119.0,645.0,131.2248062015504,6.511627906976744,42.0,11.0
1802,4.0,8.0,126.0,0.92,84690.0,69800.0,119.0,698.0,121.3323782234957,5.873925501432665,41.0,12.0
1805,4.0,8.0,128.0,0.92,66570.0,57200.0,119.0,572.0,116.38111888111888,6.643356643356643,38.0,13.0
1853,4.0,8.0,160.0,0.92,70780.0,56300.0,119.0,563.0,125.71936056838366,7.104795737122557,40.0,29.0
1859,4.0,8.0,164.0,0.92,51530.0,44600.0,119.0,446.0,115.53811659192826,7.174887892376682,32.0,31.0
