,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
5763,2,23.0,0.271,0.21,2,27.0,0.254,0.16,2,27.0,0.333,0.17,2,28.0,0.168,0.19,2,20.0,0.225,0.17,2,25.0,0.235,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5764,2,27.0,0.201,0.16,2,28.0,0.25,0.17,3,29.0,0.356,0.15,2,66.0,0.32,0.19,2,49.0,0.18,0.21,2,30.0,0.239,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5765,2,65.0,0.352,0.21,2,65.0,0.222,0.2,2,64.0,0.26,0.18,2,72.0,0.277,0.18,4,58.0,0.472,0.18,2,58.0,0.292,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5766,3,28.0,0.433,0.17,2,27.0,0.16,0.2,2,30.0,0.237,0.19,4,29.0,0.503,0.17,3,50.0,0.359,0.18,2,52.0,0.247,0.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5767,3,52.0,0.397,0.14,4,51.0,0.496,0.17,4,50.0,0.465,0.15,3,55.0,0.401,0.18,4,51.0,0.535,0.16,3,54.0,0.37,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5768,4,26.0,0.455,0.13,4,27.0,0.533,0.15,4,27.0,0.487,0.15,4,28.0,0.532,0.15,3,28.0,0.354,0.17,3,29.0,0.413,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5769,1,51.0,0.052,0.24,2,28.0,0.168,0.19,3,49.0,0.323,0.18,2,27.0,0.333,0.17,2,25.0,0.235,0.22,2,26.0,0.172,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5770,2,58.0,0.292,0.17,2,30.0,0.239,0.16,2,50.0,0.177,0.2,2,72.0,0.277,0.18,1,58.0,0.0,0.29,1,25.0,0.0,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5771,2,30.0,0.237,0.19,2,49.0,0.18,0.21,4,58.0,0.472,0.18,2,23.0,0.271,0.21,3,29.0,0.356,0.15,2,20.0,0.225,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5772,3,54.0,0.37,0.19,2,52.0,0.247,0.22,2,65.0,0.352,0.21,2,65.0,0.222,0.2,2,24.0,0.264,0.16,2,28.0,0.25,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5773,2,52.0,0.205,0.19,2,49.0,0.362,0.18,2,27.0,0.201,0.16,3,29.0,0.413,0.16,4,28.0,0.532,0.15,4,51.0,0.496,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5774,2,66.0,0.32,0.19,3,56.0,0.424,0.18,2,28.0,0.168,0.19,2,27.0,0.16,0.2,3,55.0,0.401,0.18,3,49.0,0.323,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5775,3,50.0,0.359,0.18,2,64.0,0.26,0.18,1,51.0,0.052,0.24,2,20.0,0.225,0.17,3,28.0,0.433,0.17,2,25.0,0.235,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5776,3,55.0,0.401,0.18,3,54.0,0.37,0.19,4,28.0,0.532,0.15,3,28.0,0.433,0.17,2,27.0,0.16,0.2,2,27.0,0.201,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5777,3,29.0,0.413,0.16,3,28.0,0.354,0.17,4,51.0,0.496,0.17,2,66.0,0.32,0.19,2,27.0,0.254,0.16,2,30.0,0.237,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5778,3,52.0,0.397,0.14,4,27.0,0.487,0.15,4,26.0,0.455,0.13,4,50.0,0.465,0.15,4,27.0,0.533,0.15,4,51.0,0.535,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5779,2,50.0,0.174,0.24,1,40.0,0.166,0.18,2,46.0,0.135,0.2,2,27.0,0.232,0.19,2,21.0,0.118,0.18,1,25.0,0.0,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
5780,2,49.0,0.154,0.2,2,35.0,0.224,0.21,2,46.0,0.244,0.18,2,47.0,0.175,0.2,3,42.0,0.347,0.2,1,28.0,0.018,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
5781,2,33.0,0.268,0.2,4,45.0,0.477,0.16,2,36.0,0.227,0.16,1,41.0,0.551,0.17,2,36.0,0.33,0.15,3,41.0,0.418,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5782,2,50.0,0.134,0.21,3,46.0,0.423,0.15,2,34.0,0.32,0.18,4,34.0,0.473,0.16,4,25.0,0.452,0.13,2,31.0,0.284,0.18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
5783,2,35.0,0.224,0.21,2,27.0,0.232,0.19,3,30.0,0.405,0.17,2,29.0,0.303,0.18,4,45.0,0.535,0.18,4,34.0,0.467,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5784,4,47.0,0.485,0.16,2,51.0,0.113,0.19,2,41.0,0.159,0.18,2,46.0,0.244,0.18,2,26.0,0.1,0.2,2,36.0,0.227,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5785,3,34.0,0.387,0.18,2,50.0,0.134,0.21,2,28.0,0.169,0.19,3,35.0,0.352,0.18,2,47.0,0.175,0.2,2,21.0,0.118,0.18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5786,2,48.0,0.192,0.18,4,37.0,0.508,0.14,1,40.0,0.166,0.18,3,41.0,0.418,0.18,4,34.0,0.473,0.16,2,29.0,0.303,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5787,4,45.0,0.477,0.16,3,37.0,0.384,0.17,3,42.0,0.347,0.2,2,26.0,0.1,0.2,2,34.0,0.32,0.18,3,30.0,0.405,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5788,3,41.0,0.481,0.13,2,33.0,0.268,0.2,4,34.0,0.467,0.15,2,31.0,0.284,0.18,2,41.0,0.159,0.18,3,35.0,0.352,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
5789,4,37.0,0.508,0.14,4,47.0,0.485,0.16,4,45.0,0.535,0.18,3,46.0,0.423,0.15,4,47.0,0.51,0.13,1,41.0,0.551,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5790,2,41.0,0.159,0.18,2,50.0,0.174,0.24,2,49.0,0.154,0.2,2,51.0,0.113,0.19,2,50.0,0.134,0.21,1,25.0,0.0,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
5791,2,34.0,0.32,0.18,3,41.0,0.418,0.18,3,41.0,0.481,0.13,2,33.0,0.268,0.2,2,48.0,0.192,0.18,4,47.0,0.51,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5792,2,31.0,0.284,0.18,4,45.0,0.535,0.18,2,47.0,0.175,0.2,2,36.0,0.227,0.16,3,35.0,0.352,0.18,4,45.0,0.477,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
5793,1,40.0,0.166,0.18,3,30.0,0.405,0.17,3,37.0,0.384,0.17,2,36.0,0.33,0.15,1,28.0,0.018,0.19,4,37.0,0.508,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
5794,2,46.0,0.135,0.2,3,42.0,0.443,0.16,3,34.0,0.387,0.18,4,34.0,0.467,0.15,1,25.0,0.0,0.27,3,46.0,0.423,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
5795,1,41.0,0.551,0.17,2,49.0,0.154,0.2,2,33.0,0.268,0.2,2,21.0,0.118,0.18,2,46.0,0.244,0.18,2,35.0,0.224,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
5796,3,30.0,0.405,0.17,4,25.0,0.452,0.13,2,50.0,0.174,0.24,4,45.0,0.477,0.16,4,47.0,0.485,0.16,3,41.0,0.481,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5797,3,37.0,0.384,0.17,2,41.0,0.161,0.21,3,35.0,0.352,0.18,4,47.0,0.51,0.13,4,34.0,0.467,0.15,2,51.0,0.113,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
5798,4,34.0,0.473,0.16,2,34.0,0.32,0.18,4,37.0,0.508,0.14,3,42.0,0.347,0.2,2,36.0,0.227,0.16,3,34.0,0.387,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
5799,4,45.0,0.535,0.18,2,36.0,0.33,0.15,4,47.0,0.485,0.16,3,42.0,0.443,0.16,2,35.0,0.224,0.21,2,48.0,0.192,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5800,2,47.0,0.175,0.2,2,50.0,0.174,0.24,2,50.0,0.134,0.21,2,49.0,0.154,0.2,2,27.0,0.232,0.19,1,28.0,0.018,0.19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
5801,2,46.0,0.244,0.18,2,46.0,0.135,0.2,4,34.0,0.473,0.16,2,29.0,0.303,0.18,1,40.0,0.166,0.18,1,25.0,0.0,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
5802,3,42.0,0.347,0.2,4,34.0,0.467,0.15,3,41.0,0.418,0.18,3,34.0,0.387,0.18,2,41.0,0.161,0.21,4,47.0,0.485,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
5803,3,35.0,0.352,0.18,2,48.0,0.192,0.18,2,36.0,0.33,0.15,4,45.0,0.535,0.18,4,45.0,0.477,0.16,2,26.0,0.1,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
5804,2,51.0,0.113,0.19,2,50.0,0.134,0.21,3,30.0,0.405,0.17,3,41.0,0.481,0.13,3,37.0,0.384,0.17,2,34.0,0.32,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
5805,2,36.0,0.227,0.16,2,28.0,0.169,0.19,3,46.0,0.423,0.15,2,41.0,0.159,0.18,2,31.0,0.284,0.18,4,34.0,0.473,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
5806,4,47.0,0.51,0.13,3,42.0,0.347,0.2,4,25.0,0.452,0.13,2,48.0,0.192,0.18,2,49.0,0.154,0.2,1,40.0,0.166,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5807,3,42.0,0.443,0.16,3,35.0,0.352,0.18,2,46.0,0.244,0.18,4,37.0,0.508,0.14,3,41.0,0.481,0.13,2,21.0,0.118,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
5808,3,41.0,0.418,0.18,2,51.0,0.113,0.19,2,31.0,0.284,0.18,2,50.0,0.174,0.24,3,34.0,0.387,0.18,4,45.0,0.535,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
5809,2,36.0,0.33,0.15,2,41.0,0.159,0.18,2,35.0,0.224,0.21,4,47.0,0.485,0.16,2,29.0,0.303,0.18,3,37.0,0.384,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5810,4,34.0,0.467,0.15,4,47.0,0.51,0.13,3,42.0,0.443,0.16,2,28.0,0.169,0.19,3,30.0,0.405,0.17,2,33.0,0.268,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
5811,3,46.0,0.423,0.15,4,25.0,0.452,0.13,4,45.0,0.477,0.16,2,34.0,0.32,0.18,4,37.0,0.508,0.14,2,41.0,0.161,0.21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5812,2,27.0,0.232,0.19,1,40.0,0.166,0.18,2,49.0,0.154,0.2,2,36.0,0.227,0.16,2,26.0,0.1,0.2,2,46.0,0.135,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5813,2,47.0,0.175,0.2,2,48.0,0.192,0.18,2,41.0,0.161,0.21,2,41.0,0.159,0.18,2,50.0,0.174,0.24,1,25.0,0.0,0.27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
5814,3,37.0,0.384,0.17,2,31.0,0.284,0.18,2,29.0,0.303,0.18,3,41.0,0.418,0.18,2,28.0,0.169,0.19,3,42.0,0.347,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
5815,4,47.0,0.51,0.13,2,50.0,0.134,0.21,2,27.0,0.232,0.19,1,40.0,0.166,0.18,2,35.0,0.224,0.21,4,37.0,0.508,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
5816,4,45.0,0.477,0.16,2,41.0,0.161,0.21,4,34.0,0.473,0.16,2,26.0,0.1,0.2,3,35.0,0.352,0.18,3,42.0,0.443,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
5817,3,41.0,0.481,0.13,2,51.0,0.113,0.19,2,48.0,0.192,0.18,4,25.0,0.452,0.13,2,46.0,0.135,0.2,2,50.0,0.174,0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5818,4,47.0,0.485,0.16,3,34.0,0.387,0.18,2,31.0,0.284,0.18,2,29.0,0.303,0.18,2,33.0,0.268,0.2,2,41.0,0.159,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
5819,2,50.0,0.134,0.21,2,47.0,0.175,0.2,2,28.0,0.169,0.19,2,21.0,0.118,0.18,1,28.0,0.018,0.19,1,25.0,0.0,0.27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5820,3,42.0,0.347,0.2,2,35.0,0.224,0.21,3,30.0,0.405,0.17,3,35.0,0.352,0.18,3,42.0,0.443,0.16,3,37.0,0.384,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1
5821,4,37.0,0.508,0.14,4,47.0,0.485,0.16,3,41.0,0.481,0.13,4,45.0,0.477,0.16,3,34.0,0.387,0.18,2,51.0,0.113,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
5822,4,34.0,0.467,0.15,3,46.0,0.423,0.15,2,34.0,0.32,0.18,2,36.0,0.33,0.15,4,45.0,0.535,0.18,2,46.0,0.244,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5823,1,55.0,0.024,0.28,2,53.0,0.122,0.27,1,30.0,0.103,0.2,1,23.0,0.043,0.16,1,25.0,0.04,0.23,1,28.0,0.021,0.18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5824,2,48.0,0.154,0.23,2,32.0,0.163,0.2,1,42.0,0.085,0.2,2,45.0,0.184,0.16,2,29.0,0.206,0.19,4,37.0,0.482,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5825,2,53.0,0.101,0.24,2,26.0,0.294,0.16,1,40.0,0.214,0.22,2,27.0,0.164,0.17,1,28.0,0.019,0.21,1,21.0,0.129,0.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5826,2,52.0,0.194,0.19,3,36.0,0.38,0.15,2,46.0,0.295,0.17,4,43.0,0.482,0.17,2,41.0,0.276,0.19,3,39.0,0.341,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5827,2,39.0,0.328,0.2,4,42.0,0.536,0.15,4,27.0,0.479,0.16,1,20.0,0.023,0.21,1,28.0,0.021,0.18,2,31.0,0.268,0.21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5828,2,32.0,0.2,0.2,2,48.0,0.154,0.23,2,45.0,0.184,0.16,3,33.0,0.422,0.17,2,29.0,0.177,0.18,3,37.0,0.448,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5829,4,42.0,0.518,0.15,2,53.0,0.101,0.24,2,53.0,0.122,0.27,3,51.0,0.319,0.17,1,23.0,0.043,0.16,2,24.0,0.201,0.18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5830,1,27.0,0.205,0.18,1,30.0,0.103,0.2,2,31.0,0.268,0.21,1,28.0,0.019,0.21,2,27.0,0.164,0.17,1,25.0,0.04,0.23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5831,3,36.0,0.38,0.15,2,32.0,0.2,0.2,2,43.0,0.306,0.18,3,39.0,0.341,0.21,2,47.0,0.382,0.16,3,33.0,0.422,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5832,4,42.0,0.536,0.15,2,47.0,0.132,0.21,2,26.0,0.294,0.16,4,42.0,0.518,0.15,2,43.0,0.297,0.17,4,27.0,0.479,0.16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5833,4,41.0,0.543,0.16,3,40.0,0.384,0.16,3,37.0,0.448,0.16,4,37.0,0.482,0.17,4,42.0,0.533,0.14,4,43.0,0.482,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5834,2,53.0,0.122,0.27,1,40.0,0.214,0.22,2,47.0,0.132,0.21,1,28.0,0.021,0.18,1,20.0,0.023,0.21,1,28.0,0.019,0.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5835,2,29.0,0.177,0.18,2,46.0,0.26,0.21,2,32.0,0.163,0.2,2,43.0,0.306,0.18,1,21.0,0.129,0.19,2,27.0,0.164,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
5836,2,43.0,0.297,0.17,3,39.0,0.341,0.21,4,41.0,0.543,0.16,1,27.0,0.205,0.18,4,42.0,0.518,0.15,2,41.0,0.276,0.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1
5837,3,51.0,0.319,0.17,2,46.0,0.291,0.18,4,37.0,0.482,0.17,1,25.0,0.04,0.23,1,55.0,0.024,0.28,1,42.0,0.085,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1
5838,2,46.0,0.295,0.17,4,27.0,0.479,0.16,2,39.0,0.328,0.2,2,48.0,0.154,0.23,4,43.0,0.482,0.17,1,20.0,0.023,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
5839,2,46.0,0.26,0.21,2,47.0,0.382,0.16,4,42.0,0.533,0.14,1,30.0,0.103,0.2,2,24.0,0.201,0.18,2,47.0,0.132,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
5840,3,40.0,0.384,0.16,2,29.0,0.177,0.18,2,41.0,0.276,0.19,2,29.0,0.206,0.19,2,45.0,0.184,0.16,2,52.0,0.194,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5841,2,46.0,0.291,0.18,1,27.0,0.205,0.18,4,42.0,0.536,0.15,3,37.0,0.448,0.16,2,43.0,0.306,0.18,1,23.0,0.043,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
5842,1,40.0,0.214,0.22,2,43.0,0.297,0.17,1,55.0,0.024,0.28,1,21.0,0.129,0.19,2,31.0,0.268,0.21,2,39.0,0.328,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5843,2,47.0,0.382,0.16,3,51.0,0.319,0.17,4,43.0,0.482,0.17,2,53.0,0.101,0.24,4,41.0,0.543,0.16,2,26.0,0.294,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
5844,4,27.0,0.479,0.16,4,37.0,0.482,0.17,3,40.0,0.384,0.16,2,24.0,0.201,0.18,2,32.0,0.2,0.2,4,42.0,0.518,0.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
5845,4,42.0,0.533,0.14,3,33.0,0.422,0.17,3,36.0,0.38,0.15,1,42.0,0.085,0.2,3,37.0,0.448,0.16,2,29.0,0.206,0.19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5846,2,29.0,0.206,0.19,2,52.0,0.194,0.19,1,40.0,0.214,0.22,2,39.0,0.328,0.2,1,28.0,0.021,0.18,2,32.0,0.163,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
5847,2,41.0,0.276,0.19,2,45.0,0.184,0.16,4,37.0,0.482,0.17,2,31.0,0.268,0.21,2,27.0,0.164,0.17,2,29.0,0.177,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
5848,2,47.0,0.132,0.21,2,47.0,0.382,0.16,1,27.0,0.205,0.18,2,46.0,0.291,0.18,2,48.0,0.154,0.23,1,30.0,0.103,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
5849,2,43.0,0.306,0.18,3,39.0,0.341,0.21,2,32.0,0.2,0.2,4,42.0,0.536,0.15,2,24.0,0.201,0.18,1,21.0,0.129,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
5850,1,42.0,0.085,0.2,2,53.0,0.101,0.24,2,52.0,0.194,0.19,3,36.0,0.38,0.15,3,40.0,0.384,0.16,3,51.0,0.319,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
5851,4,37.0,0.482,0.17,1,40.0,0.214,0.22,3,33.0,0.422,0.17,2,46.0,0.295,0.17,1,25.0,0.04,0.23,2,46.0,0.26,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
5852,2,26.0,0.294,0.16,1,55.0,0.024,0.28,2,43.0,0.297,0.17,2,27.0,0.164,0.17,1,30.0,0.103,0.2,1,28.0,0.019,0.21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5853,2,45.0,0.184,0.16,4,43.0,0.482,0.17,3,39.0,0.341,0.21,2,47.0,0.382,0.16,2,53.0,0.122,0.27,1,23.0,0.043,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
5854,2,31.0,0.268,0.21,2,39.0,0.328,0.2,2,53.0,0.101,0.24,2,24.0,0.201,0.18,1,27.0,0.205,0.18,1,20.0,0.023,0.21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5855,3,33.0,0.422,0.17,2,43.0,0.306,0.18,2,29.0,0.177,0.18,2,47.0,0.132,0.21,4,27.0,0.479,0.16,3,40.0,0.384,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1
5856,3,37.0,0.448,0.16,4,42.0,0.518,0.15,2,48.0,0.154,0.23,2,26.0,0.294,0.16,3,36.0,0.38,0.15,2,32.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
5857,4,43.0,0.482,0.17,2,46.0,0.295,0.17,3,51.0,0.319,0.17,4,41.0,0.543,0.16,4,42.0,0.536,0.15,2,46.0,0.291,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
5858,1,42.0,0.085,0.2,2,46.0,0.26,0.21,2,29.0,0.206,0.19,2,41.0,0.276,0.19,2,32.0,0.163,0.2,2,47.0,0.382,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5859,1,30.0,0.103,0.2,2,31.0,0.268,0.21,2,53.0,0.122,0.27,1,28.0,0.019,0.21,2,27.0,0.164,0.17,1,28.0,0.021,0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5860,1,55.0,0.024,0.28,2,39.0,0.328,0.2,2,43.0,0.297,0.17,1,23.0,0.043,0.16,1,21.0,0.129,0.19,1,25.0,0.04,0.23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5861,2,46.0,0.26,0.21,3,40.0,0.384,0.16,3,33.0,0.422,0.17,3,36.0,0.38,0.15,4,37.0,0.482,0.17,2,48.0,0.154,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
5862,2,53.0,0.122,0.27,4,27.0,0.479,0.16,4,42.0,0.536,0.15,1,20.0,0.023,0.21,1,28.0,0.019,0.21,2,24.0,0.201,0.18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5863,4,43.0,0.482,0.17,1,42.0,0.085,0.2,3,39.0,0.341,0.21,2,32.0,0.163,0.2,2,52.0,0.194,0.19,2,45.0,0.184,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
