,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
11974,24.0,8.0,188.0,0.9,54140.0,35200.0,67.0,352.0,153.8068181818182,5.681818181818182,20.0,43.0
11986,24.0,8.0,196.0,0.9,38610.0,31800.0,67.0,318.0,121.41509433962264,5.660377358490567,18.0,47.0
11989,24.0,8.0,198.0,0.9,65580.0,47000.0,67.0,470.0,139.53191489361703,5.319148936170213,25.0,48.0
12031,24.0,8.0,226.0,0.9,52170.0,31700.0,67.0,317.0,164.57413249211356,5.3627760252365935,17.0,62.0
12034,24.0,8.0,228.0,0.9,33190.0,21800.0,67.0,218.0,152.24770642201835,5.963302752293578,13.0,63.0
12037,24.0,8.0,230.0,0.9,37350.0,26200.0,67.0,262.0,142.55725190839695,5.343511450381679,14.0,64.0
12040,24.0,8.0,232.0,0.9,29110.0,23700.0,67.0,237.0,122.82700421940928,5.063291139240507,12.0,65.0
12043,24.0,8.0,234.0,0.9,41150.0,22800.0,67.0,228.0,180.48245614035088,5.701754385964912,13.0,66.0
12046,24.0,8.0,236.0,0.9,33920.0,22900.0,67.0,229.0,148.1222707423581,6.550218340611353,15.0,67.0
12049,24.0,8.0,238.0,0.9,25890.0,19900.0,67.0,199.0,130.10050251256283,6.532663316582915,13.0,68.0
12055,24.0,8.0,242.0,0.9,30230.0,25300.0,67.0,253.0,119.48616600790514,5.533596837944664,14.0,70.0
12058,24.0,8.0,244.0,0.9,37990.0,27300.0,67.0,273.0,139.15750915750914,5.86080586080586,16.0,71.0
12061,24.0,8.0,246.0,0.9,38490.0,29500.0,67.0,295.0,130.47457627118644,5.762711864406779,17.0,72.0
12064,24.0,8.0,248.0,0.9,34590.0,22900.0,67.0,229.0,151.04803493449782,6.550218340611353,15.0,73.0
12070,24.0,8.0,252.0,0.9,38040.0,21200.0,67.0,212.0,179.43396226415095,6.60377358490566,14.0,75.0
12073,24.0,8.0,254.0,0.9,38070.0,23500.0,67.0,235.0,162.0,6.382978723404255,15.0,76.0
12076,24.0,8.0,256.0,0.9,27300.0,23000.0,67.0,230.0,118.69565217391305,6.086956521739131,14.0,77.0
12079,24.0,8.0,258.0,0.9,43760.0,22000.0,67.0,220.0,198.9090909090909,7.727272727272727,17.0,78.0
12082,24.0,8.0,260.0,0.9,37360.0,25600.0,67.0,256.0,145.9375,5.859375,15.0,79.0
12091,24.0,8.0,266.0,0.9,33580.0,20400.0,67.0,204.0,164.6078431372549,5.88235294117647,12.0,82.0
