,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8219,17.0,5.0,204.0,0.92,57830.0,36300.0,83.0,363.0,159.31129476584022,7.162534435261708,26.0,51.0
8222,17.0,5.0,206.0,0.92,45080.0,33800.0,83.0,338.0,133.37278106508876,6.804733727810651,23.0,52.0
8228,17.0,5.0,210.0,0.92,49880.0,34000.0,83.0,340.0,146.7058823529412,6.470588235294119,22.0,54.0
8231,17.0,5.0,212.0,0.92,41990.0,34700.0,83.0,347.0,121.00864553314122,6.340057636887608,22.0,55.0
8234,17.0,5.0,214.0,0.92,45350.0,35300.0,83.0,353.0,128.47025495750708,7.0821529745042495,25.0,56.0
8237,17.0,5.0,216.0,0.92,50920.0,38000.0,83.0,380.0,134.0,7.368421052631578,28.0,57.0
8240,17.0,5.0,218.0,0.92,45240.0,37500.0,83.0,375.0,120.64,6.133333333333333,23.0,58.0
8243,17.0,5.0,220.0,0.92,49100.0,41200.0,83.0,412.0,119.1747572815534,5.825242718446602,24.0,59.0
8246,17.0,5.0,222.0,0.92,39270.0,32500.0,83.0,325.0,120.83076923076923,7.384615384615385,24.0,60.0
8255,17.0,5.0,228.0,0.92,41170.0,31300.0,83.0,313.0,131.5335463258786,7.028753993610224,22.0,63.0
8300,17.0,5.0,258.0,0.92,44480.0,37400.0,83.0,374.0,118.93048128342244,6.417112299465241,24.0,78.0
8303,17.0,5.0,260.0,0.92,46530.0,31300.0,83.0,313.0,148.65814696485623,7.667731629392971,24.0,79.0
8367,17.0,8.0,136.0,0.85,139140.0,75400.0,83.0,754.0,184.5358090185676,5.835543766578249,44.0,17.0
8370,17.0,8.0,138.0,0.85,95230.0,73100.0,83.0,731.0,130.2735978112175,5.198358413132695,38.0,18.0
8391,17.0,8.0,152.0,0.85,77200.0,63800.0,83.0,638.0,121.00313479623826,5.6426332288401255,36.0,25.0
8394,17.0,8.0,154.0,0.85,97260.0,64100.0,83.0,641.0,151.73166926677067,5.46021840873635,35.0,26.0
8397,17.0,8.0,156.0,0.85,73150.0,61100.0,83.0,611.0,119.72176759410802,5.237315875613748,32.0,27.0
8403,17.0,8.0,160.0,0.85,86660.0,73500.0,83.0,735.0,117.90476190476193,5.170068027210884,38.0,29.0
8406,17.0,8.0,162.0,0.85,85200.0,72900.0,83.0,729.0,116.8724279835391,5.212620027434842,38.0,30.0
8415,17.0,8.0,168.0,0.85,91040.0,63700.0,83.0,637.0,142.91993720565148,5.965463108320251,38.0,33.0
8418,17.0,8.0,170.0,0.85,74610.0,56600.0,83.0,566.0,131.81978798586573,5.30035335689046,30.0,34.0
8421,17.0,8.0,172.0,0.85,81350.0,58900.0,83.0,589.0,138.11544991511036,5.772495755517826,34.0,35.0
8424,17.0,8.0,174.0,0.85,92320.0,62600.0,83.0,626.0,147.47603833865816,6.230031948881789,39.0,36.0
8439,17.0,8.0,184.0,0.85,80080.0,61000.0,83.0,610.0,131.27868852459017,5.081967213114754,31.0,41.0
8442,17.0,8.0,186.0,0.85,77800.0,56200.0,83.0,562.0,138.43416370106763,5.5160142348754455,31.0,42.0
8448,17.0,8.0,190.0,0.85,63430.0,52800.0,83.0,528.0,120.13257575757576,5.681818181818182,30.0,44.0
8451,17.0,8.0,192.0,0.85,79440.0,55900.0,83.0,559.0,142.1109123434705,6.082289803220036,34.0,45.0
8460,17.0,8.0,198.0,0.85,67380.0,44600.0,83.0,446.0,151.0762331838565,6.053811659192825,27.0,48.0
8466,17.0,8.0,202.0,0.85,57300.0,49600.0,83.0,496.0,115.5241935483871,5.846774193548387,29.0,50.0
8469,17.0,8.0,204.0,0.85,58690.0,49200.0,83.0,492.0,119.28861788617886,5.487804878048781,27.0,51.0
8472,17.0,8.0,206.0,0.85,70590.0,44900.0,83.0,449.0,157.21603563474386,7.349665924276169,33.0,52.0
8487,17.0,8.0,216.0,0.85,73450.0,51800.0,83.0,518.0,141.7953667953668,6.177606177606178,32.0,57.0
8523,17.0,8.0,240.0,0.85,63790.0,47700.0,83.0,477.0,133.73165618448638,6.079664570230608,29.0,69.0
8550,17.0,8.0,258.0,0.85,62230.0,45100.0,83.0,451.0,137.98226164079824,5.986696230598669,27.0,78.0
8553,17.0,8.0,260.0,0.85,48000.0,39100.0,83.0,391.0,122.76214833759592,6.905370843989769,27.0,79.0
8556,17.0,8.0,262.0,0.85,48590.0,39600.0,83.0,396.0,122.7020202020202,6.565656565656567,26.0,80.0
8338,17.0,8.0,116.0,0.9,118980.0,67300.0,83.0,673.0,176.79049034175333,5.49777117384844,37.0,7.0
8368,17.0,8.0,136.0,0.9,120020.0,62800.0,83.0,628.0,191.11464968152868,6.210191082802548,39.0,17.0
8371,17.0,8.0,138.0,0.9,88310.0,61300.0,83.0,613.0,144.06199021207178,5.709624796084829,35.0,18.0
8386,17.0,8.0,148.0,0.9,62260.0,52900.0,83.0,529.0,117.6937618147448,5.860113421550095,31.0,23.0
8392,17.0,8.0,152.0,0.9,72750.0,54100.0,83.0,541.0,134.4731977818854,6.284658040665435,34.0,25.0
8395,17.0,8.0,154.0,0.9,74460.0,54100.0,83.0,541.0,137.634011090573,5.730129390018484,31.0,26.0
8401,17.0,8.0,158.0,0.9,68530.0,58100.0,83.0,581.0,117.95180722891568,5.507745266781412,32.0,28.0
8404,17.0,8.0,160.0,0.9,76320.0,63600.0,83.0,636.0,120.0,5.660377358490567,36.0,29.0
8407,17.0,8.0,162.0,0.9,76790.0,61200.0,83.0,612.0,125.47385620915033,5.555555555555555,34.0,30.0
8419,17.0,8.0,170.0,0.9,70900.0,48600.0,83.0,486.0,145.88477366255142,5.761316872427984,28.0,34.0
8422,17.0,8.0,172.0,0.9,59910.0,49400.0,83.0,494.0,121.2753036437247,5.263157894736842,26.0,35.0
8425,17.0,8.0,174.0,0.9,67500.0,52100.0,83.0,521.0,129.55854126679463,6.142034548944338,32.0,36.0
8431,17.0,8.0,178.0,0.9,57640.0,47800.0,83.0,478.0,120.5857740585774,6.276150627615063,30.0,38.0
8446,17.0,8.0,188.0,0.9,55910.0,46500.0,83.0,465.0,120.23655913978494,5.591397849462366,26.0,43.0
8452,17.0,8.0,192.0,0.9,53380.0,44700.0,83.0,447.0,119.41834451901563,5.8165548098434,26.0,45.0
8458,17.0,8.0,196.0,0.9,47000.0,36800.0,83.0,368.0,127.71739130434784,6.7934782608695645,25.0,47.0
8461,17.0,8.0,198.0,0.9,62970.0,36800.0,83.0,368.0,171.1141304347826,6.521739130434782,24.0,48.0
