,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
6685,14.0,5.0,190.0,0.9,57740.0,39500.0,78.0,395.0,146.1772151898734,6.835443037974684,27.0,44.0
6694,14.0,5.0,196.0,0.9,59340.0,37000.0,78.0,370.0,160.3783783783784,7.297297297297297,27.0,47.0
6697,14.0,5.0,198.0,0.9,53700.0,39600.0,78.0,396.0,135.6060606060606,5.555555555555555,22.0,48.0
6700,14.0,5.0,200.0,0.9,44270.0,34700.0,78.0,347.0,127.5792507204611,6.340057636887608,22.0,49.0
6715,14.0,5.0,210.0,0.9,57910.0,39300.0,78.0,393.0,147.35368956743002,6.615776081424936,26.0,54.0
6718,14.0,5.0,212.0,0.9,61880.0,43000.0,78.0,430.0,143.90697674418604,5.5813953488372094,24.0,55.0
6739,14.0,5.0,226.0,0.9,39800.0,33200.0,78.0,332.0,119.87951807228916,6.024096385542169,20.0,62.0
6742,14.0,5.0,228.0,0.9,34030.0,27800.0,78.0,278.0,122.41007194244604,6.474820143884892,18.0,63.0
6745,14.0,5.0,230.0,0.9,39930.0,33300.0,78.0,333.0,119.90990990990991,6.606606606606606,22.0,64.0
6766,14.0,5.0,244.0,0.9,29690.0,23900.0,78.0,239.0,124.22594142259412,6.276150627615063,15.0,71.0
6769,14.0,5.0,246.0,0.9,34770.0,29800.0,78.0,298.0,116.67785234899328,5.033557046979865,15.0,72.0
6784,14.0,5.0,256.0,0.9,54370.0,23800.0,78.0,238.0,228.44537815126048,7.563025210084033,18.0,77.0
6787,14.0,5.0,258.0,0.9,33530.0,22400.0,78.0,224.0,149.6875,5.803571428571429,13.0,78.0
6590,14.0,5.0,126.0,0.92,86040.0,56700.0,78.0,567.0,151.74603174603175,6.172839506172839,35.0,12.0
6593,14.0,5.0,128.0,0.92,81730.0,65900.0,78.0,659.0,124.02124430955996,5.007587253414264,33.0,13.0
6611,14.0,5.0,140.0,0.92,66690.0,51700.0,78.0,517.0,128.99419729206963,5.609284332688588,29.0,19.0
6614,14.0,5.0,142.0,0.92,96190.0,66400.0,78.0,664.0,144.8644578313253,5.873493975903615,39.0,20.0
6638,14.0,5.0,158.0,0.92,81780.0,45100.0,78.0,451.0,181.33037694013305,5.986696230598669,27.0,28.0
6641,14.0,5.0,160.0,0.92,52160.0,39500.0,78.0,395.0,132.0506329113924,5.5696202531645564,22.0,29.0
6659,14.0,5.0,172.0,0.92,72020.0,43200.0,78.0,432.0,166.71296296296296,6.712962962962964,29.0,35.0
6665,14.0,5.0,176.0,0.92,48780.0,34500.0,78.0,345.0,141.3913043478261,5.797101449275362,20.0,37.0
6668,14.0,5.0,178.0,0.92,68110.0,42600.0,78.0,426.0,159.88262910798122,5.868544600938967,25.0,38.0
6671,14.0,5.0,180.0,0.92,49930.0,39300.0,78.0,393.0,127.04834605597964,6.615776081424936,26.0,39.0
6674,14.0,5.0,182.0,0.92,52310.0,38900.0,78.0,389.0,134.47300771208225,6.426735218508997,25.0,40.0
6677,14.0,5.0,184.0,0.92,54620.0,44400.0,78.0,444.0,123.018018018018,5.855855855855856,26.0,41.0
6683,14.0,5.0,188.0,0.92,47280.0,39800.0,78.0,398.0,118.79396984924624,5.778894472361809,23.0,43.0
6686,14.0,5.0,190.0,0.92,52850.0,34200.0,78.0,342.0,154.53216374269005,7.017543859649122,24.0,44.0
6695,14.0,5.0,196.0,0.92,56370.0,33100.0,78.0,331.0,170.3021148036254,7.854984894259818,26.0,47.0
6698,14.0,5.0,198.0,0.92,51010.0,35000.0,78.0,350.0,145.74285714285716,5.714285714285714,20.0,48.0
6701,14.0,5.0,200.0,0.92,41400.0,29300.0,78.0,293.0,141.29692832764505,6.825938566552901,20.0,49.0
6704,14.0,5.0,202.0,0.92,47730.0,38900.0,78.0,389.0,122.69922879177378,5.141388174807198,20.0,50.0
6713,14.0,5.0,208.0,0.92,43610.0,35600.0,78.0,356.0,122.5,5.337078651685393,19.0,53.0
6716,14.0,5.0,210.0,0.92,55810.0,35600.0,78.0,356.0,156.7696629213483,6.741573033707865,24.0,54.0
6719,14.0,5.0,212.0,0.92,49610.0,37100.0,78.0,371.0,133.71967654986523,5.121293800539084,19.0,55.0
6722,14.0,5.0,214.0,0.92,42570.0,34900.0,78.0,349.0,121.97707736389684,6.017191977077363,21.0,56.0
6740,14.0,5.0,226.0,0.92,37110.0,28000.0,78.0,280.0,132.53571428571428,6.785714285714286,19.0,62.0
6743,14.0,5.0,228.0,0.92,29530.0,24000.0,78.0,240.0,123.04166666666669,6.666666666666667,16.0,63.0
6746,14.0,5.0,230.0,0.92,33570.0,29100.0,78.0,291.0,115.36082474226804,6.529209621993128,19.0,64.0
6785,14.0,5.0,256.0,0.92,28660.0,19400.0,78.0,194.0,147.73195876288662,6.701030927835052,13.0,77.0
6788,14.0,5.0,258.0,0.92,32630.0,19500.0,78.0,195.0,167.33333333333334,6.153846153846154,12.0,78.0
6791,14.0,5.0,260.0,0.92,26650.0,22600.0,78.0,226.0,117.92035398230088,6.637168141592921,15.0,79.0
6794,14.0,5.0,262.0,0.92,33810.0,20500.0,78.0,205.0,164.92682926829266,6.341463414634147,13.0,80.0
6906,14.0,8.0,170.0,0.85,80140.0,61900.0,78.0,619.0,129.46688206785137,5.169628432956381,32.0,34.0
6909,14.0,8.0,172.0,0.85,82190.0,56000.0,78.0,560.0,146.76785714285714,6.25,35.0,35.0
6912,14.0,8.0,174.0,0.85,62540.0,44100.0,78.0,441.0,141.8140589569161,6.122448979591836,27.0,36.0
6915,14.0,8.0,176.0,0.85,65530.0,47000.0,78.0,470.0,139.4255319148936,5.531914893617021,26.0,37.0
6924,14.0,8.0,182.0,0.85,64630.0,48000.0,78.0,480.0,134.64583333333334,5.416666666666667,26.0,40.0
6927,14.0,8.0,184.0,0.85,70230.0,52500.0,78.0,525.0,133.77142857142857,5.714285714285714,30.0,41.0
6933,14.0,8.0,188.0,0.85,62730.0,47400.0,78.0,474.0,132.34177215189874,6.118143459915612,29.0,43.0
6936,14.0,8.0,190.0,0.85,76970.0,49500.0,78.0,495.0,155.49494949494948,6.0606060606060606,30.0,44.0
6945,14.0,8.0,196.0,0.85,67230.0,47800.0,78.0,478.0,140.64853556485355,5.857740585774058,28.0,47.0
6948,14.0,8.0,198.0,0.85,75400.0,51400.0,78.0,514.0,146.69260700389103,6.22568093385214,32.0,48.0
6951,14.0,8.0,200.0,0.85,48920.0,40100.0,78.0,401.0,121.99501246882794,5.7356608478803,23.0,49.0
6963,14.0,8.0,208.0,0.85,59040.0,49700.0,78.0,497.0,118.79275653923544,5.23138832997988,26.0,53.0
6966,14.0,8.0,210.0,0.85,73580.0,48200.0,78.0,482.0,152.65560165975103,7.053941908713693,34.0,54.0
6969,14.0,8.0,212.0,0.85,57140.0,48600.0,78.0,486.0,117.57201646090536,5.349794238683128,26.0,55.0
6990,14.0,8.0,226.0,0.85,55770.0,38400.0,78.0,384.0,145.234375,6.510416666666667,25.0,62.0
6993,14.0,8.0,228.0,0.85,44290.0,32500.0,78.0,325.0,136.27692307692308,6.461538461538462,21.0,63.0
6996,14.0,8.0,230.0,0.85,43800.0,35500.0,78.0,355.0,123.38028169014083,5.915492957746479,21.0,64.0
6999,14.0,8.0,232.0,0.85,66610.0,42900.0,78.0,429.0,155.26806526806527,6.293706293706294,27.0,65.0
7002,14.0,8.0,234.0,0.85,63030.0,36900.0,78.0,369.0,170.8130081300813,6.504065040650407,24.0,66.0
7011,14.0,8.0,240.0,0.85,40950.0,31100.0,78.0,311.0,131.67202572347267,5.466237942122187,17.0,69.0
7014,14.0,8.0,242.0,0.85,46590.0,37500.0,78.0,375.0,124.24,6.133333333333333,23.0,70.0
7017,14.0,8.0,244.0,0.85,48780.0,30400.0,78.0,304.0,160.46052631578945,6.578947368421052,20.0,71.0
7032,14.0,8.0,254.0,0.85,42640.0,29400.0,78.0,294.0,145.03401360544217,6.122448979591836,18.0,76.0
7035,14.0,8.0,256.0,0.85,48500.0,32000.0,78.0,320.0,151.5625,6.875000000000001,22.0,77.0
7038,14.0,8.0,258.0,0.85,41670.0,28000.0,78.0,280.0,148.82142857142858,6.428571428571428,18.0,78.0
