,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
2047,3600,2,1,43,0.419,0.20
2048,3601,2,1,43,0.229,0.21
2049,3602,2,1,43,0.330,0.21
2050,3604,3,0,43,0.345,0.22
2051,3605,3,1,42,0.348,0.17
2052,3606,4,1,42,0.481,0.16
2053,3607,2,1,41,0.250,0.20
2054,3608,2,1,41,0.144,0.20
2055,3609,2,1,41,0.193,0.18
2056,3610,2,1,41,0.333,0.22
2057,3611,3,0,41,0.438,0.16
2058,3612,4,1,41,0.465,0.16
2059,3613,4,1,41,0.567,0.15
2060,3614,2,1,40,0.250,0.18
2061,3615,3,1,40,0.450,0.15
2062,3616,3,1,40,0.401,0.16
2063,3617,2,1,40,0.217,0.22
2064,3618,4,0,40,0.444,0.16
2065,3619,3,1,40,0.366,0.21
2066,3620,2,1,39,0.285,0.20
2067,3621,4,1,39,0.496,0.17
2068,3622,4,1,39,0.388,0.16
2069,3623,4,1,39,0.575,0.17
2070,3624,2,1,44,0.322,0.17
2071,3626,2,1,44,0.212,0.15
2072,3627,2,1,44,0.217,0.23
2073,3628,2,1,44,0.197,0.19
2074,3629,3,1,44,0.450,0.15
2075,3630,2,1,44,0.301,0.18
2076,3631,3,1,44,0.341,0.20
2077,3632,2,1,43,0.200,0.18
2078,3633,2,1,43,0.197,0.19
2079,3635,4,1,43,0.524,0.16
2080,3636,2,1,43,0.247,0.18
2081,3637,2,1,43,0.374,0.19
2082,3638,1,1,43,0.081,0.25
2083,3639,2,1,43,0.180,0.17
2084,3641,4,1,42,0.507,0.17
2085,3642,1,1,42,0.200,0.21
2086,3643,2,1,41,0.315,0.19
2087,3644,2,1,41,0.219,0.21
2088,3645,3,0,41,0.487,0.16
2089,3647,3,1,41,0.354,0.17
2090,3648,2,1,40,0.134,0.21
2091,3649,2,1,40,0.175,0.22
2092,3650,2,0,40,0.404,0.17
2093,3651,2,1,40,0.227,0.21
2094,3652,2,1,40,0.252,0.20
2095,3653,3,1,40,0.325,0.19
2096,3654,4,1,40,0.492,0.18
2097,3655,2,1,40,0.289,0.18
2098,3656,3,1,40,0.431,0.16
2099,3658,2,1,39,0.217,0.18
2100,3659,3,1,39,0.430,0.16
2101,3660,2,1,44,0.237,0.18
2102,3661,2,1,44,0.310,0.22
2103,3662,3,1,44,0.482,0.17
2104,3663,2,1,43,0.293,0.17
2105,3664,4,1,43,0.486,0.17
2106,3666,2,1,43,0.309,0.18
2107,3667,2,1,42,0.104,0.19
2108,3668,2,1,42,0.303,0.19
2109,3669,1,1,42,0.058,0.24
2110,3670,2,1,42,0.239,0.15
2111,3671,2,1,41,0.215,0.20
2112,3672,2,1,41,0.241,0.19
2113,3673,2,1,41,0.287,0.23
2114,3674,3,0,41,0.366,0.17
2115,3675,2,1,41,0.197,0.22
2116,3676,2,0,41,0.196,0.21
2117,3677,1,0,40,0.000,0.00
2118,3678,2,1,40,0.148,0.18
2119,3679,4,1,40,0.402,0.16
2120,3680,3,1,40,0.383,0.21
2121,3681,4,1,40,0.435,0.17
2122,3682,2,1,40,0.280,0.18
2123,3683,2,1,40,0.308,0.17
2124,3684,4,1,39,0.520,0.19
2125,3685,4,1,39,0.416,0.14
2126,3686,3,1,38,0.355,0.16
2127,3687,1,1,44,0.000,0.00
2128,3688,2,1,43,0.262,0.18
2129,3689,2,1,43,0.154,0.24
2130,3690,3,1,43,0.340,0.19
2131,3691,2,1,43,0.266,0.18
2132,3692,2,1,42,0.311,0.18
2133,3693,2,0,42,0.369,0.17
2134,3694,2,1,42,0.311,0.17
2135,3695,2,1,42,0.105,0.21
2136,3696,3,1,41,0.405,0.18
2137,3697,4,1,41,0.546,0.16
2138,3698,2,1,41,0.192,0.20
2139,3699,3,1,41,0.424,0.17
2140,3701,2,1,40,0.350,0.14
2141,3702,3,1,40,0.345,0.17
2142,3703,4,1,40,0.503,0.17
2143,3704,2,0,40,0.315,0.20
2144,3705,2,1,39,0.327,0.19
2145,3707,2,0,39,0.261,0.24
2146,3708,3,1,39,0.390,0.19
2147,3709,2,1,39,0.155,0.20
